,noise_level,event,count,hour,day_of_week,humidity,temp,LC_n,solar_radiation,rain_intensity,daily_rain_sum,wind_dir,wind_speed,Minute,LC_RAD60,LC_TEMP_QCL0,LC_TEMP_QCL1,LC_TEMP_QCL2,LC_TEMP_QCL3,lat,lon,alt,climate_zone,green_cover,building_height,sky_view_factor,installation_height,month
10745,64.1,None,0.0,10,Monday,51.0,12.9,37.0,452.0,0.0,0.0,79.0,0.32,30.0,397.0,23.74,23.74,23.6815,22.8977358973389,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10746,70.1,None,0.0,10,Monday,51.0,12.9,37.0,452.0,0.0,0.0,79.0,0.32,30.0,397.0,23.74,23.74,23.6815,22.8977358973389,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10747,60.0,None,0.0,10,Monday,51.0,12.9,37.0,452.0,0.0,0.0,79.0,0.32,30.0,397.0,23.74,23.74,23.6815,22.8977358973389,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10748,59.2,None,0.0,10,Monday,51.0,12.9,37.0,452.0,0.0,0.0,79.0,0.32,30.0,397.0,23.74,23.74,23.6815,22.8977358973389,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10749,52.5,None,0.0,10,Monday,51.0,12.9,37.0,452.0,0.0,0.0,79.0,0.32,30.0,397.0,23.74,23.74,23.6815,22.8977358973389,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10750,59.5,None,0.0,10,Monday,51.0,12.9,37.0,452.0,0.0,0.0,79.0,0.32,30.0,397.0,23.74,23.74,23.6815,22.8977358973389,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10751,67.0,None,0.0,10,Monday,51.0,12.9,37.0,452.0,0.0,0.0,79.0,0.32,30.0,397.0,23.74,23.74,23.6815,22.8977358973389,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10752,75.7,Unsupported,1.0,10,Monday,51.0,12.9,37.0,452.0,0.0,0.0,79.0,0.32,30.0,397.0,23.74,23.74,23.6815,22.8977358973389,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10753,75.2,None,0.0,10,Monday,51.0,12.9,37.0,452.0,0.0,0.0,79.0,0.32,30.0,397.0,23.74,23.74,23.6815,22.8977358973389,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10754,68.6,None,0.0,10,Monday,51.0,12.9,37.0,452.0,0.0,0.0,79.0,0.32,30.0,397.0,23.74,23.74,23.6815,22.8977358973389,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10755,67.5,None,0.0,10,Monday,50.0,12.83,38.0,461.0,0.0,0.0,17.0,0.44,40.0,414.0,23.89,23.89,23.8315,22.9780559626778,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10756,68.5,None,0.0,10,Monday,50.0,12.83,38.0,461.0,0.0,0.0,17.0,0.44,40.0,414.0,23.89,23.89,23.8315,22.9780559626778,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10757,72.7,None,0.0,10,Monday,50.0,12.83,38.0,461.0,0.0,0.0,17.0,0.44,40.0,414.0,23.89,23.89,23.8315,22.9780559626778,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10758,69.0,None,0.0,10,Monday,50.0,12.83,38.0,461.0,0.0,0.0,17.0,0.44,40.0,414.0,23.89,23.89,23.8315,22.9780559626778,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10759,69.4,None,0.0,10,Monday,50.0,12.83,38.0,461.0,0.0,0.0,17.0,0.44,40.0,414.0,23.89,23.89,23.8315,22.9780559626778,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10760,68.8,Transport road - Passenger car,1.0,10,Monday,50.0,12.83,38.0,461.0,0.0,0.0,17.0,0.44,40.0,414.0,23.89,23.89,23.8315,22.9780559626778,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10761,77.6,None,0.0,10,Monday,50.0,12.83,38.0,461.0,0.0,0.0,17.0,0.44,40.0,414.0,23.89,23.89,23.8315,22.9780559626778,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10762,56.4,None,0.0,10,Monday,50.0,12.83,38.0,461.0,0.0,0.0,17.0,0.44,40.0,414.0,23.89,23.89,23.8315,22.9780559626778,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10763,57.7,None,0.0,10,Monday,50.0,12.83,38.0,461.0,0.0,0.0,17.0,0.44,40.0,414.0,23.89,23.89,23.8315,22.9780559626778,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10764,67.7,None,0.0,10,Monday,50.0,12.83,38.0,461.0,0.0,0.0,17.0,0.44,40.0,414.0,23.89,23.89,23.8315,22.9780559626778,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10765,64.0,None,0.0,10,Monday,47.0,12.41,37.0,473.0,0.0,0.0,48.0,0.18,50.0,428.0,24.26,24.26,24.2015,23.3024641097111,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10766,69.7,None,0.0,10,Monday,47.0,12.41,37.0,473.0,0.0,0.0,48.0,0.18,50.0,428.0,24.26,24.26,24.2015,23.3024641097111,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10767,74.5,None,0.0,10,Monday,47.0,12.41,37.0,473.0,0.0,0.0,48.0,0.18,50.0,428.0,24.26,24.26,24.2015,23.3024641097111,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10768,74.2,None,0.0,10,Monday,47.0,12.41,37.0,473.0,0.0,0.0,48.0,0.18,50.0,428.0,24.26,24.26,24.2015,23.3024641097111,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10769,74.3,None,0.0,10,Monday,47.0,12.41,37.0,473.0,0.0,0.0,48.0,0.18,50.0,428.0,24.26,24.26,24.2015,23.3024641097111,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10770,62.4,None,0.0,10,Monday,47.0,12.41,37.0,473.0,0.0,0.0,48.0,0.18,50.0,428.0,24.26,24.26,24.2015,23.3024641097111,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10771,67.6,None,0.0,10,Monday,47.0,12.41,37.0,473.0,0.0,0.0,48.0,0.18,50.0,428.0,24.26,24.26,24.2015,23.3024641097111,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10772,72.7,None,0.0,10,Monday,47.0,12.41,37.0,473.0,0.0,0.0,48.0,0.18,50.0,428.0,24.26,24.26,24.2015,23.3024641097111,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10773,73.1,None,0.0,10,Monday,47.0,12.41,37.0,473.0,0.0,0.0,48.0,0.18,50.0,428.0,24.26,24.26,24.2015,23.3024641097111,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10774,68.0,None,0.0,10,Monday,47.0,12.41,37.0,473.0,0.0,0.0,48.0,0.18,50.0,428.0,24.26,24.26,24.2015,23.3024641097111,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10775,72.9,None,0.0,11,Monday,45.0,11.97,38.0,467.0,0.0,0.0,47.0,0.47,0.0,440.0,24.71,24.71,24.6515,23.8026334477556,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10776,80.0,Transport road - Passenger car,1.0,11,Monday,45.0,11.97,38.0,467.0,0.0,0.0,47.0,0.47,0.0,440.0,24.71,24.71,24.6515,23.8026334477556,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10777,73.2,None,0.0,11,Monday,45.0,11.97,38.0,467.0,0.0,0.0,47.0,0.47,0.0,440.0,24.71,24.71,24.6515,23.8026334477556,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10778,74.4,None,0.0,11,Monday,45.0,11.97,38.0,467.0,0.0,0.0,47.0,0.47,0.0,440.0,24.71,24.71,24.6515,23.8026334477556,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10779,59.0,None,0.0,11,Monday,45.0,11.97,38.0,467.0,0.0,0.0,47.0,0.47,0.0,440.0,24.71,24.71,24.6515,23.8026334477556,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10780,56.7,None,0.0,11,Monday,45.0,11.97,38.0,467.0,0.0,0.0,47.0,0.47,0.0,440.0,24.71,24.71,24.6515,23.8026334477556,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10781,74.0,None,0.0,11,Monday,45.0,11.97,38.0,467.0,0.0,0.0,47.0,0.47,0.0,440.0,24.71,24.71,24.6515,23.8026334477556,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10782,62.9,None,0.0,11,Monday,45.0,11.97,38.0,467.0,0.0,0.0,47.0,0.47,0.0,440.0,24.71,24.71,24.6515,23.8026334477556,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10783,64.8,None,0.0,11,Monday,45.0,11.97,38.0,467.0,0.0,0.0,47.0,0.47,0.0,440.0,24.71,24.71,24.6515,23.8026334477556,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10784,76.4,Unsupported,1.0,11,Monday,45.0,11.97,38.0,467.0,0.0,0.0,47.0,0.47,0.0,440.0,24.71,24.71,24.6515,23.8026334477556,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10785,73.0,None,0.0,11,Monday,46.0,12.58,37.0,497.0,0.0,0.0,-3.0,0.62,10.0,452.0,24.85,24.85,24.7915,23.8974410823917,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10786,65.5,None,0.0,11,Monday,46.0,12.58,37.0,497.0,0.0,0.0,-3.0,0.62,10.0,452.0,24.85,24.85,24.7915,23.8974410823917,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10787,74.3,None,0.0,11,Monday,46.0,12.58,37.0,497.0,0.0,0.0,-3.0,0.62,10.0,452.0,24.85,24.85,24.7915,23.8974410823917,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10788,63.8,None,0.0,11,Monday,46.0,12.58,37.0,497.0,0.0,0.0,-3.0,0.62,10.0,452.0,24.85,24.85,24.7915,23.8974410823917,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10789,69.1,None,0.0,11,Monday,46.0,12.58,37.0,497.0,0.0,0.0,-3.0,0.62,10.0,452.0,24.85,24.85,24.7915,23.8974410823917,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10790,65.2,None,0.0,11,Monday,46.0,12.58,37.0,497.0,0.0,0.0,-3.0,0.62,10.0,452.0,24.85,24.85,24.7915,23.8974410823917,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10791,70.8,None,0.0,11,Monday,46.0,12.58,37.0,497.0,0.0,0.0,-3.0,0.62,10.0,452.0,24.85,24.85,24.7915,23.8974410823917,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10792,65.0,None,0.0,11,Monday,46.0,12.58,37.0,497.0,0.0,0.0,-3.0,0.62,10.0,452.0,24.85,24.85,24.7915,23.8974410823917,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10793,65.8,None,0.0,11,Monday,46.0,12.58,37.0,497.0,0.0,0.0,-3.0,0.62,10.0,452.0,24.85,24.85,24.7915,23.8974410823917,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10794,62.9,None,0.0,11,Monday,46.0,12.58,37.0,497.0,0.0,0.0,-3.0,0.62,10.0,452.0,24.85,24.85,24.7915,23.8974410823917,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10795,59.8,None,0.0,11,Monday,48.0,13.17,38.0,493.0,0.0,0.0,0.0,0.89,20.0,460.0,24.94,24.94,24.8815,24.1598333305278,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10796,59.0,None,0.0,11,Monday,48.0,13.17,38.0,493.0,0.0,0.0,0.0,0.89,20.0,460.0,24.94,24.94,24.8815,24.1598333305278,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10797,69.7,None,0.0,11,Monday,48.0,13.17,38.0,493.0,0.0,0.0,0.0,0.89,20.0,460.0,24.94,24.94,24.8815,24.1598333305278,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10798,69.4,None,0.0,11,Monday,48.0,13.17,38.0,493.0,0.0,0.0,0.0,0.89,20.0,460.0,24.94,24.94,24.8815,24.1598333305278,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10799,71.5,None,0.0,11,Monday,48.0,13.17,38.0,493.0,0.0,0.0,0.0,0.89,20.0,460.0,24.94,24.94,24.8815,24.1598333305278,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10800,63.5,None,0.0,11,Monday,48.0,13.17,38.0,493.0,0.0,0.0,0.0,0.89,20.0,460.0,24.94,24.94,24.8815,24.1598333305278,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10801,68.5,None,0.0,11,Monday,48.0,13.17,38.0,493.0,0.0,0.0,0.0,0.89,20.0,460.0,24.94,24.94,24.8815,24.1598333305278,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10802,63.8,None,0.0,11,Monday,48.0,13.17,38.0,493.0,0.0,0.0,0.0,0.89,20.0,460.0,24.94,24.94,24.8815,24.1598333305278,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10803,61.2,None,0.0,11,Monday,48.0,13.17,38.0,493.0,0.0,0.0,0.0,0.89,20.0,460.0,24.94,24.94,24.8815,24.1598333305278,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10804,70.7,None,0.0,11,Monday,48.0,13.17,38.0,493.0,0.0,0.0,0.0,0.89,20.0,460.0,24.94,24.94,24.8815,24.1598333305278,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10805,63.5,None,0.0,11,Monday,45.0,12.27,37.0,506.0,0.0,0.0,11.0,0.32,30.0,469.0,24.84,24.84,24.7815,23.9451459921306,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10806,62.6,None,0.0,11,Monday,45.0,12.27,37.0,506.0,0.0,0.0,11.0,0.32,30.0,469.0,24.84,24.84,24.7815,23.9451459921306,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10807,64.9,None,0.0,11,Monday,45.0,12.27,37.0,506.0,0.0,0.0,11.0,0.32,30.0,469.0,24.84,24.84,24.7815,23.9451459921306,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10808,62.5,None,0.0,11,Monday,45.0,12.27,37.0,506.0,0.0,0.0,11.0,0.32,30.0,469.0,24.84,24.84,24.7815,23.9451459921306,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10809,69.6,None,0.0,11,Monday,45.0,12.27,37.0,506.0,0.0,0.0,11.0,0.32,30.0,469.0,24.84,24.84,24.7815,23.9451459921306,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10810,69.1,None,0.0,11,Monday,45.0,12.27,37.0,506.0,0.0,0.0,11.0,0.32,30.0,469.0,24.84,24.84,24.7815,23.9451459921306,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10811,63.2,None,0.0,11,Monday,45.0,12.27,37.0,506.0,0.0,0.0,11.0,0.32,30.0,469.0,24.84,24.84,24.7815,23.9451459921306,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10812,69.4,None,0.0,11,Monday,45.0,12.27,37.0,506.0,0.0,0.0,11.0,0.32,30.0,469.0,24.84,24.84,24.7815,23.9451459921306,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10813,71.9,None,0.0,11,Monday,45.0,12.27,37.0,506.0,0.0,0.0,11.0,0.32,30.0,469.0,24.84,24.84,24.7815,23.9451459921306,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10814,66.8,None,0.0,11,Monday,45.0,12.27,37.0,506.0,0.0,0.0,11.0,0.32,30.0,469.0,24.84,24.84,24.7815,23.9451459921306,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10815,76.8,Transport road - Passenger car,2.0,11,Monday,45.0,12.23,38.0,507.0,0.0,0.0,8.0,1.14,40.0,477.0,25.1,25.1,25.0415,24.3821309234722,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10816,69.8,None,0.0,11,Monday,45.0,12.23,38.0,507.0,0.0,0.0,8.0,1.14,40.0,477.0,25.1,25.1,25.0415,24.3821309234722,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10817,61.5,None,0.0,11,Monday,45.0,12.23,38.0,507.0,0.0,0.0,8.0,1.14,40.0,477.0,25.1,25.1,25.0415,24.3821309234722,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10818,64.2,None,0.0,11,Monday,45.0,12.23,38.0,507.0,0.0,0.0,8.0,1.14,40.0,477.0,25.1,25.1,25.0415,24.3821309234722,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10819,74.1,None,0.0,11,Monday,45.0,12.23,38.0,507.0,0.0,0.0,8.0,1.14,40.0,477.0,25.1,25.1,25.0415,24.3821309234722,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10820,88.7,None,0.0,11,Monday,45.0,12.23,38.0,507.0,0.0,0.0,8.0,1.14,40.0,477.0,25.1,25.1,25.0415,24.3821309234722,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10821,81.3,None,0.0,11,Monday,45.0,12.23,38.0,507.0,0.0,0.0,8.0,1.14,40.0,477.0,25.1,25.1,25.0415,24.3821309234722,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10822,70.3,None,0.0,11,Monday,45.0,12.23,38.0,507.0,0.0,0.0,8.0,1.14,40.0,477.0,25.1,25.1,25.0415,24.3821309234722,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10823,69.0,None,0.0,11,Monday,45.0,12.23,38.0,507.0,0.0,0.0,8.0,1.14,40.0,477.0,25.1,25.1,25.0415,24.3821309234722,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10824,69.8,None,0.0,11,Monday,45.0,12.23,38.0,507.0,0.0,0.0,8.0,1.14,40.0,477.0,25.1,25.1,25.0415,24.3821309234722,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10825,68.6,None,0.0,11,Monday,44.0,12.18,37.0,514.0,0.0,0.0,1.0,0.38,50.0,482.0,25.32,25.32,25.2615,24.4088654843861,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10826,76.0,Transport road - Passenger car,1.0,11,Monday,44.0,12.18,37.0,514.0,0.0,0.0,1.0,0.38,50.0,482.0,25.32,25.32,25.2615,24.4088654843861,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10827,68.3,None,0.0,11,Monday,44.0,12.18,37.0,514.0,0.0,0.0,1.0,0.38,50.0,482.0,25.32,25.32,25.2615,24.4088654843861,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10828,71.3,None,0.0,11,Monday,44.0,12.18,37.0,514.0,0.0,0.0,1.0,0.38,50.0,482.0,25.32,25.32,25.2615,24.4088654843861,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10829,68.2,None,0.0,11,Monday,44.0,12.18,37.0,514.0,0.0,0.0,1.0,0.38,50.0,482.0,25.32,25.32,25.2615,24.4088654843861,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10830,63.6,None,0.0,11,Monday,44.0,12.18,37.0,514.0,0.0,0.0,1.0,0.38,50.0,482.0,25.32,25.32,25.2615,24.4088654843861,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10831,61.2,None,0.0,11,Monday,44.0,12.18,37.0,514.0,0.0,0.0,1.0,0.38,50.0,482.0,25.32,25.32,25.2615,24.4088654843861,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10832,67.7,None,0.0,11,Monday,44.0,12.18,37.0,514.0,0.0,0.0,1.0,0.38,50.0,482.0,25.32,25.32,25.2615,24.4088654843861,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10833,65.5,None,0.0,11,Monday,44.0,12.18,37.0,514.0,0.0,0.0,1.0,0.38,50.0,482.0,25.32,25.32,25.2615,24.4088654843861,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10834,65.4,None,0.0,11,Monday,44.0,12.18,37.0,514.0,0.0,0.0,1.0,0.38,50.0,482.0,25.32,25.32,25.2615,24.4088654843861,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10835,64.8,None,0.0,12,Monday,45.0,12.94,38.0,517.0,0.0,0.0,4.0,0.59,0.0,499.0,25.59,25.59,25.5315,24.6196363523361,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10836,63.1,None,0.0,12,Monday,45.0,12.94,38.0,517.0,0.0,0.0,4.0,0.59,0.0,499.0,25.59,25.59,25.5315,24.6196363523361,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10837,75.4,Transport road - Passenger car,1.0,12,Monday,45.0,12.94,38.0,517.0,0.0,0.0,4.0,0.59,0.0,499.0,25.59,25.59,25.5315,24.6196363523361,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10838,72.9,None,0.0,12,Monday,45.0,12.94,38.0,517.0,0.0,0.0,4.0,0.59,0.0,499.0,25.59,25.59,25.5315,24.6196363523361,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10839,63.7,None,0.0,12,Monday,45.0,12.94,38.0,517.0,0.0,0.0,4.0,0.59,0.0,499.0,25.59,25.59,25.5315,24.6196363523361,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10840,64.7,None,0.0,12,Monday,45.0,12.94,38.0,517.0,0.0,0.0,4.0,0.59,0.0,499.0,25.59,25.59,25.5315,24.6196363523361,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10841,74.8,None,0.0,12,Monday,45.0,12.94,38.0,517.0,0.0,0.0,4.0,0.59,0.0,499.0,25.59,25.59,25.5315,24.6196363523361,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10842,61.5,None,0.0,12,Monday,45.0,12.94,38.0,517.0,0.0,0.0,4.0,0.59,0.0,499.0,25.59,25.59,25.5315,24.6196363523361,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10843,78.1,Transport road - Passenger car,1.0,12,Monday,45.0,12.94,38.0,517.0,0.0,0.0,4.0,0.59,0.0,499.0,25.59,25.59,25.5315,24.6196363523361,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10844,73.0,None,0.0,12,Monday,45.0,12.94,38.0,517.0,0.0,0.0,4.0,0.59,0.0,499.0,25.59,25.59,25.5315,24.6196363523361,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10845,58.4,None,0.0,12,Monday,45.0,12.9,37.0,529.0,0.0,0.0,30.0,0.5,10.0,501.0,25.72,25.72,25.6615,24.7198372800778,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10846,69.9,None,0.0,12,Monday,45.0,12.9,37.0,529.0,0.0,0.0,30.0,0.5,10.0,501.0,25.72,25.72,25.6615,24.7198372800778,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10847,55.3,None,0.0,12,Monday,45.0,12.9,37.0,529.0,0.0,0.0,30.0,0.5,10.0,501.0,25.72,25.72,25.6615,24.7198372800778,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10848,66.2,None,0.0,12,Monday,45.0,12.9,37.0,529.0,0.0,0.0,30.0,0.5,10.0,501.0,25.72,25.72,25.6615,24.7198372800778,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10849,66.3,None,0.0,12,Monday,45.0,12.9,37.0,529.0,0.0,0.0,30.0,0.5,10.0,501.0,25.72,25.72,25.6615,24.7198372800778,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10850,65.9,None,0.0,12,Monday,45.0,12.9,37.0,529.0,0.0,0.0,30.0,0.5,10.0,501.0,25.72,25.72,25.6615,24.7198372800778,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10851,63.4,None,0.0,12,Monday,45.0,12.9,37.0,529.0,0.0,0.0,30.0,0.5,10.0,501.0,25.72,25.72,25.6615,24.7198372800778,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10852,75.0,None,0.0,12,Monday,45.0,12.9,37.0,529.0,0.0,0.0,30.0,0.5,10.0,501.0,25.72,25.72,25.6615,24.7198372800778,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10853,71.7,None,0.0,12,Monday,45.0,12.9,37.0,529.0,0.0,0.0,30.0,0.5,10.0,501.0,25.72,25.72,25.6615,24.7198372800778,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10854,62.3,None,0.0,12,Monday,45.0,12.9,37.0,529.0,0.0,0.0,30.0,0.5,10.0,501.0,25.72,25.72,25.6615,24.7198372800778,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10855,70.3,None,0.0,12,Monday,47.0,13.75,38.0,501.0,0.0,0.0,1.0,0.9,20.0,509.0,25.89,25.89,25.8315,25.0511259529361,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
10856,57.7,None,0.0,12,Monday,47.0,13.75,38.0,501.0,0.0,0.0,1.0,0.9,20.0,509.0,25.89,25.89,25.8315,25.0511259529361,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,8
