,location,noise_level,event,count,hour,day_of_week,humidity,temp,solar_radiation,rain_intensity,daily_rain_sum,wind_dir,wind_speed,lat,lon,alt,climate_zone,green_cover,building_height,sky_view_factor,installation_height,month
4530,MP 01: Naamsestraat 35  Maxim,73.0,None,0.0,22,Friday,64.0,13.535,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4531,MP 01: Naamsestraat 35  Maxim,64.7,None,0.0,22,Friday,66.5,13.79,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4532,MP 01: Naamsestraat 35  Maxim,60.9,None,0.0,22,Friday,66.5,13.79,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4533,MP 01: Naamsestraat 35  Maxim,64.2,None,0.0,22,Friday,66.5,13.79,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4534,MP 01: Naamsestraat 35  Maxim,64.4,None,0.0,22,Friday,66.5,13.79,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4535,MP 01: Naamsestraat 35  Maxim,67.5,None,0.0,22,Friday,66.5,13.79,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4536,MP 01: Naamsestraat 35  Maxim,68.7,None,0.0,22,Friday,66.5,13.79,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4537,MP 01: Naamsestraat 35  Maxim,64.9,None,0.0,22,Friday,66.5,13.79,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4538,MP 01: Naamsestraat 35  Maxim,69.3,None,0.0,22,Friday,66.5,13.79,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4539,MP 01: Naamsestraat 35  Maxim,61.1,None,0.0,22,Friday,66.5,13.79,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4540,MP 01: Naamsestraat 35  Maxim,60.9,None,0.0,22,Friday,66.5,13.79,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4541,MP 01: Naamsestraat 35  Maxim,71.9,None,0.0,22,Friday,68.5,13.875,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4542,MP 01: Naamsestraat 35  Maxim,71.6,None,0.0,22,Friday,68.5,13.875,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4543,MP 01: Naamsestraat 35  Maxim,74.5,None,0.0,22,Friday,68.5,13.875,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4544,MP 01: Naamsestraat 35  Maxim,60.1,None,0.0,22,Friday,68.5,13.875,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4545,MP 01: Naamsestraat 35  Maxim,65.3,None,0.0,22,Friday,68.5,13.875,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4546,MP 01: Naamsestraat 35  Maxim,89.1,Unsupported,1.0,22,Friday,68.5,13.875,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4547,MP 01: Naamsestraat 35  Maxim,73.1,None,0.0,22,Friday,68.5,13.875,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4548,MP 01: Naamsestraat 35  Maxim,56.1,None,0.0,22,Friday,68.5,13.875,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4549,MP 01: Naamsestraat 35  Maxim,63.9,None,0.0,22,Friday,68.5,13.875,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4550,MP 01: Naamsestraat 35  Maxim,73.5,None,0.0,22,Friday,68.5,13.875,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4551,MP 01: Naamsestraat 35  Maxim,58.1,None,0.0,22,Friday,70.0,13.81,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4552,MP 01: Naamsestraat 35  Maxim,54.9,None,0.0,22,Friday,70.0,13.81,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4553,MP 01: Naamsestraat 35  Maxim,61.3,None,0.0,22,Friday,70.0,13.81,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4554,MP 01: Naamsestraat 35  Maxim,71.7,None,0.0,22,Friday,70.0,13.81,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4555,MP 01: Naamsestraat 35  Maxim,56.0,None,0.0,22,Friday,70.0,13.81,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4556,MP 01: Naamsestraat 35  Maxim,60.2,None,0.0,22,Friday,70.0,13.81,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4557,MP 01: Naamsestraat 35  Maxim,78.5,Transport road - Passenger car,1.0,22,Friday,70.0,13.81,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4558,MP 01: Naamsestraat 35  Maxim,55.8,None,0.0,22,Friday,70.0,13.81,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4559,MP 01: Naamsestraat 35  Maxim,73.2,None,0.0,22,Friday,70.0,13.81,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4560,MP 01: Naamsestraat 35  Maxim,71.0,None,0.0,22,Friday,70.0,13.81,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4561,MP 01: Naamsestraat 35  Maxim,58.3,None,0.0,23,Friday,71.5,13.82,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4562,MP 01: Naamsestraat 35  Maxim,66.2,None,0.0,23,Friday,71.5,13.82,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4563,MP 01: Naamsestraat 35  Maxim,65.8,None,0.0,23,Friday,71.5,13.82,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4564,MP 01: Naamsestraat 35  Maxim,60.6,None,0.0,23,Friday,71.5,13.82,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4565,MP 01: Naamsestraat 35  Maxim,64.5,None,0.0,23,Friday,71.5,13.82,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4566,MP 01: Naamsestraat 35  Maxim,58.3,None,0.0,23,Friday,71.5,13.82,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4567,MP 01: Naamsestraat 35  Maxim,59.8,None,0.0,23,Friday,71.5,13.82,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4568,MP 01: Naamsestraat 35  Maxim,55.6,None,0.0,23,Friday,71.5,13.82,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4569,MP 01: Naamsestraat 35  Maxim,75.3,None,0.0,23,Friday,71.5,13.82,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4570,MP 01: Naamsestraat 35  Maxim,67.4,None,0.0,23,Friday,71.5,13.82,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4571,MP 01: Naamsestraat 35  Maxim,73.8,None,0.0,23,Friday,72.5,13.84,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4572,MP 01: Naamsestraat 35  Maxim,64.1,None,0.0,23,Friday,72.5,13.84,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4573,MP 01: Naamsestraat 35  Maxim,63.5,None,0.0,23,Friday,72.5,13.84,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4574,MP 01: Naamsestraat 35  Maxim,56.4,None,0.0,23,Friday,72.5,13.84,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4575,MP 01: Naamsestraat 35  Maxim,63.3,None,0.0,23,Friday,72.5,13.84,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4576,MP 01: Naamsestraat 35  Maxim,73.2,None,0.0,23,Friday,72.5,13.84,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4577,MP 01: Naamsestraat 35  Maxim,74.0,None,0.0,23,Friday,72.5,13.84,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4578,MP 01: Naamsestraat 35  Maxim,81.0,Unsupported,1.0,23,Friday,72.5,13.84,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4579,MP 01: Naamsestraat 35  Maxim,62.2,None,0.0,23,Friday,72.5,13.84,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4580,MP 01: Naamsestraat 35  Maxim,69.3,None,0.0,23,Friday,72.5,13.84,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4581,MP 01: Naamsestraat 35  Maxim,58.6,None,0.0,23,Friday,74.5,13.915,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4582,MP 01: Naamsestraat 35  Maxim,52.8,None,0.0,23,Friday,74.5,13.915,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4583,MP 01: Naamsestraat 35  Maxim,72.0,None,0.0,23,Friday,74.5,13.915,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4584,MP 01: Naamsestraat 35  Maxim,66.8,None,0.0,23,Friday,74.5,13.915,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4585,MP 01: Naamsestraat 35  Maxim,74.0,None,0.0,23,Friday,74.5,13.915,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4586,MP 01: Naamsestraat 35  Maxim,67.7,None,0.0,23,Friday,74.5,13.915,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4587,MP 01: Naamsestraat 35  Maxim,51.2,None,0.0,23,Friday,74.5,13.915,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4588,MP 01: Naamsestraat 35  Maxim,53.6,None,0.0,23,Friday,74.5,13.915,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4589,MP 01: Naamsestraat 35  Maxim,55.5,None,0.0,23,Friday,74.5,13.915,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4590,MP 01: Naamsestraat 35  Maxim,56.9,None,0.0,23,Friday,74.5,13.915,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4591,MP 01: Naamsestraat 35  Maxim,54.0,None,0.0,23,Friday,75.5,13.934999999999999,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4592,MP 01: Naamsestraat 35  Maxim,71.4,None,0.0,23,Friday,75.5,13.934999999999999,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4593,MP 01: Naamsestraat 35  Maxim,55.7,None,0.0,23,Friday,75.5,13.934999999999999,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4594,MP 01: Naamsestraat 35  Maxim,67.1,None,0.0,23,Friday,75.5,13.934999999999999,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4595,MP 01: Naamsestraat 35  Maxim,59.2,None,0.0,23,Friday,75.5,13.934999999999999,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4596,MP 01: Naamsestraat 35  Maxim,59.9,None,0.0,23,Friday,75.5,13.934999999999999,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4597,MP 01: Naamsestraat 35  Maxim,57.5,None,0.0,23,Friday,75.5,13.934999999999999,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4598,MP 01: Naamsestraat 35  Maxim,59.8,None,0.0,23,Friday,75.5,13.934999999999999,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4599,MP 01: Naamsestraat 35  Maxim,61.0,None,0.0,23,Friday,75.5,13.934999999999999,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4600,MP 01: Naamsestraat 35  Maxim,56.1,None,0.0,23,Friday,75.5,13.934999999999999,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4601,MP 01: Naamsestraat 35  Maxim,82.9,Transport road - Passenger car,1.0,23,Friday,77.0,13.91,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4602,MP 01: Naamsestraat 35  Maxim,76.0,Transport road - Passenger car,1.0,23,Friday,77.0,13.91,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4603,MP 01: Naamsestraat 35  Maxim,69.2,None,0.0,23,Friday,77.0,13.91,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4604,MP 01: Naamsestraat 35  Maxim,58.2,None,0.0,23,Friday,77.0,13.91,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4605,MP 01: Naamsestraat 35  Maxim,65.6,None,0.0,23,Friday,77.0,13.91,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4606,MP 01: Naamsestraat 35  Maxim,74.6,None,0.0,23,Friday,77.0,13.91,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4607,MP 01: Naamsestraat 35  Maxim,51.0,None,0.0,23,Friday,77.0,13.91,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4608,MP 01: Naamsestraat 35  Maxim,54.6,None,0.0,23,Friday,77.0,13.91,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4609,MP 01: Naamsestraat 35  Maxim,67.3,None,0.0,23,Friday,77.0,13.91,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4610,MP 01: Naamsestraat 35  Maxim,60.4,None,0.0,23,Friday,77.0,13.91,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4611,MP 01: Naamsestraat 35  Maxim,57.2,None,0.0,23,Friday,78.0,13.92,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4612,MP 01: Naamsestraat 35  Maxim,71.8,None,0.0,23,Friday,78.0,13.92,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4613,MP 01: Naamsestraat 35  Maxim,78.3,Transport road - Passenger car,1.0,23,Friday,78.0,13.92,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4614,MP 01: Naamsestraat 35  Maxim,53.2,None,0.0,23,Friday,78.0,13.92,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4615,MP 01: Naamsestraat 35  Maxim,76.8,Unsupported,1.0,23,Friday,78.0,13.92,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4616,MP 01: Naamsestraat 35  Maxim,93.3,None,0.0,23,Friday,78.0,13.92,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4617,MP 01: Naamsestraat 35  Maxim,76.2,Transport road - Passenger car,1.0,23,Friday,78.0,13.92,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4618,MP 01: Naamsestraat 35  Maxim,62.8,None,0.0,23,Friday,78.0,13.92,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4619,MP 01: Naamsestraat 35  Maxim,76.0,Transport road - Passenger car,1.0,23,Friday,78.0,13.92,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4620,MP 01: Naamsestraat 35  Maxim,58.6,None,0.0,23,Friday,78.0,13.92,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,7
4621,MP 01: Naamsestraat 35  Maxim,54.8,None,0.0,0,Monday,67.5,11.275,0.0,0.0,0.0,10.0,0.015,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4622,MP 01: Naamsestraat 35  Maxim,65.9,None,0.0,0,Monday,67.5,11.275,0.0,0.0,0.0,10.0,0.015,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4623,MP 01: Naamsestraat 35  Maxim,67.9,None,0.0,0,Monday,67.5,11.275,0.0,0.0,0.0,10.0,0.015,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4624,MP 01: Naamsestraat 35  Maxim,65.0,None,0.0,0,Monday,67.5,11.275,0.0,0.0,0.0,10.0,0.015,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4625,MP 01: Naamsestraat 35  Maxim,56.9,None,0.0,0,Monday,67.5,11.275,0.0,0.0,0.0,10.0,0.015,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4626,MP 01: Naamsestraat 35  Maxim,60.1,None,0.0,0,Monday,67.5,11.275,0.0,0.0,0.0,10.0,0.015,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4627,MP 01: Naamsestraat 35  Maxim,70.2,None,0.0,0,Monday,67.5,11.275,0.0,0.0,0.0,10.0,0.015,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4628,MP 01: Naamsestraat 35  Maxim,60.1,None,0.0,0,Monday,67.5,11.275,0.0,0.0,0.0,10.0,0.015,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4629,MP 01: Naamsestraat 35  Maxim,63.7,None,0.0,0,Monday,67.5,11.275,0.0,0.0,0.0,10.0,0.015,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4630,MP 01: Naamsestraat 35  Maxim,66.8,None,0.0,0,Monday,67.5,11.275,0.0,0.0,0.0,10.0,0.015,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4631,MP 01: Naamsestraat 35  Maxim,61.1,None,0.0,0,Monday,68.0,11.325,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4632,MP 01: Naamsestraat 35  Maxim,63.4,None,0.0,0,Monday,68.0,11.325,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4633,MP 01: Naamsestraat 35  Maxim,63.3,None,0.0,0,Monday,68.0,11.325,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4634,MP 01: Naamsestraat 35  Maxim,57.3,None,0.0,0,Monday,68.0,11.325,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4635,MP 01: Naamsestraat 35  Maxim,69.1,None,0.0,0,Monday,68.0,11.325,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4636,MP 01: Naamsestraat 35  Maxim,61.9,None,0.0,0,Monday,68.0,11.325,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4637,MP 01: Naamsestraat 35  Maxim,58.7,None,0.0,0,Monday,68.0,11.325,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4638,MP 01: Naamsestraat 35  Maxim,54.0,None,0.0,0,Monday,68.0,11.325,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4639,MP 01: Naamsestraat 35  Maxim,51.9,None,0.0,0,Monday,68.0,11.325,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4640,MP 01: Naamsestraat 35  Maxim,54.2,None,0.0,0,Monday,68.0,11.325,0.0,0.0,0.0,0.0,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4641,MP 01: Naamsestraat 35  Maxim,56.9,None,0.0,0,Monday,69.0,11.344999999999999,0.0,0.0,0.0,84.5,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4642,MP 01: Naamsestraat 35  Maxim,63.8,None,0.0,0,Monday,69.0,11.344999999999999,0.0,0.0,0.0,84.5,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4643,MP 01: Naamsestraat 35  Maxim,57.9,None,0.0,0,Monday,69.0,11.344999999999999,0.0,0.0,0.0,84.5,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4644,MP 01: Naamsestraat 35  Maxim,66.8,None,0.0,0,Monday,69.0,11.344999999999999,0.0,0.0,0.0,84.5,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4645,MP 01: Naamsestraat 35  Maxim,63.7,None,0.0,0,Monday,69.0,11.344999999999999,0.0,0.0,0.0,84.5,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4646,MP 01: Naamsestraat 35  Maxim,70.8,None,0.0,0,Monday,69.0,11.344999999999999,0.0,0.0,0.0,84.5,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4647,MP 01: Naamsestraat 35  Maxim,65.2,None,0.0,0,Monday,69.0,11.344999999999999,0.0,0.0,0.0,84.5,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4648,MP 01: Naamsestraat 35  Maxim,67.8,None,0.0,0,Monday,69.0,11.344999999999999,0.0,0.0,0.0,84.5,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4649,MP 01: Naamsestraat 35  Maxim,79.3,Transport road - Passenger car,1.0,0,Monday,69.0,11.344999999999999,0.0,0.0,0.0,84.5,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4650,MP 01: Naamsestraat 35  Maxim,59.1,None,0.0,0,Monday,69.0,11.344999999999999,0.0,0.0,0.0,84.5,0.0,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
4651,MP 01: Naamsestraat 35  Maxim,50.8,None,0.0,0,Monday,69.5,11.34,0.0,0.0,0.0,22.5,0.01,50.8775,4.7005,26.5,2.0,0.0,18.3537012361674,0.6492869576660725,3.0,8
