month,day,hour,weekend,temp,rain
7,5,0,0,16.502422152426615,0.0
7,5,1,0,15.244830438692333,0.0
7,5,2,0,14.255664444560601,0.0
7,5,3,0,13.208293739430685,0.0
7,5,4,0,12.664386556645633,0.0
7,5,5,0,13.024042105531834,0.0
7,5,6,0,15.071686543009315,0.0
7,5,7,0,16.985063409071284,0.0
7,5,8,0,18.537880896753634,0.0
7,5,9,0,19.889176132733585,0.0
7,5,10,0,20.645512350752615,0.0
7,5,11,0,21.10793899268005,0.0
7,5,12,0,21.643798671367133,0.0
7,5,13,0,22.071708896696748,0.0
7,5,14,0,22.280204369231935,0.0
7,5,15,0,21.530184744048,0.0
7,5,16,0,20.63164047924445,0.0
7,5,17,0,20.211159335380433,0.0
7,5,18,0,19.47682660333353,0.0
7,5,19,0,18.37276202359245,0.0
7,5,20,0,17.2128027154485,0.0
7,5,21,0,16.30993381383775,0.0
7,5,22,0,15.805737726070499,0.0
7,5,23,0,15.0646503057956,0.0
7,6,0,0,13.647283990082515,0.0
7,6,1,0,12.482437730954098,0.0
7,6,2,0,11.931490953881749,0.0
7,6,3,0,11.617965410061567,0.0
7,6,4,0,11.19236728571,0.0
7,6,5,0,11.864460747881317,0.0
7,6,6,0,13.103543599332333,0.0
7,6,7,0,15.166087659466266,0.0
7,6,8,0,17.105690459029233,0.0
7,6,9,0,17.926126461059,0.0
7,6,10,0,18.62019730052445,0.0
7,6,11,0,19.359910073255083,0.0
7,6,12,0,19.870850121077783,0.0
7,6,13,0,21.045042881949534,0.0
7,6,14,0,21.721714876384514,0.0
7,6,15,0,22.148759489747764,0.0
7,6,16,0,22.242135482622952,0.0
7,6,17,0,22.373172683149864,0.0
7,6,18,0,21.584943301095066,0.0
7,6,19,0,20.446949994986202,0.0
7,6,20,0,19.840748621062417,0.0
7,6,21,0,19.326113035578967,0.0
7,6,22,0,19.094210362054252,0.0
7,6,23,0,18.125291022153068,0.0
7,7,0,0,17.566018145431382,0.0
7,7,1,0,18.113618900182,0.0
7,7,2,0,18.376095522051916,0.0
7,7,3,0,18.4090475916659,0.0
7,7,4,0,18.181630315558817,0.0
7,7,5,0,16.79293905527905,0.003
7,7,6,0,16.75118543949585,0.0
7,7,7,0,16.896141733254165,0.0
7,7,8,0,17.544455146061168,0.0
7,7,9,0,17.520838238644917,0.0
7,7,10,0,17.202658899588418,0.0
7,7,11,0,17.71502886514075,0.0
7,7,12,0,18.04832451712175,0.0
7,7,13,0,18.153636016694783,0.0
7,7,14,0,18.245944363497685,0.0
7,7,15,0,18.991796969558248,0.0
7,7,16,0,18.8969934766918,0.0
7,7,17,0,18.16945379156705,0.0
7,7,18,0,17.466859336777215,0.0
7,7,19,0,16.83327701870868,0.0
7,7,20,0,16.167666238310584,0.0
7,7,21,0,15.916882315447083,0.0
7,7,22,0,15.672895800164932,0.0
7,7,23,0,15.290077107956117,0.0
7,8,0,0,14.790596877551467,0.0
7,8,1,0,14.374770702683167,0.0
7,8,2,0,13.974484473897368,0.0
7,8,3,0,12.625238652382185,0.0
7,8,4,0,11.88479354441,0.0
7,8,5,0,11.974670018332384,0.0
7,8,6,0,13.779668291975982,0.0
7,8,7,0,15.3597312841461,0.0
7,8,8,0,15.942657059398783,0.0
7,8,9,0,16.912833394950017,0.0
7,8,10,0,18.632996365666035,0.0
7,8,11,0,20.434000082127984,0.0
7,8,12,0,21.565630053978236,0.0
7,8,13,0,23.18605066643235,0.0
7,8,14,0,23.86938631979945,0.0
7,8,15,0,23.941295490764418,0.0
7,8,16,0,24.317180934684263,0.0
7,8,17,0,25.01796231271773,0.0
7,8,18,0,24.091758645525385,0.0
7,8,19,0,22.983623788532146,0.0
7,8,20,0,21.765960688705686,0.0
7,8,21,0,20.47458351141945,0.0
7,8,22,0,19.578679748513082,0.0
7,8,23,0,18.030448647220467,0.0
7,9,0,1,16.87421452929145,0.0
7,9,1,1,16.301123292787068,0.0
7,9,2,1,16.11328421701025,0.0
7,9,3,1,15.037888787900867,0.0
7,9,4,1,14.645357042219416,0.0
7,9,5,1,15.313737568842315,0.0
7,9,6,1,16.597349665654836,0.0
7,9,7,1,18.394577078059967,0.0
7,9,8,1,20.6045035049487,0.0
7,9,9,1,21.73868033767643,0.0
7,9,10,1,22.495747262650013,0.0
7,9,11,1,22.749656221295336,0.0
7,9,12,1,22.26324794514305,0.0
7,9,13,1,22.12547946253427,0.0
7,9,14,1,22.00518501563055,0.0
7,9,15,1,21.874756211230103,0.0
7,9,16,1,21.5683873264822,0.0
7,9,17,1,21.482066652111715,0.0
7,9,18,1,21.136128686167336,0.0
7,9,19,1,19.72917612105825,0.0
7,9,20,1,18.22604807042107,0.0
7,9,21,1,17.079830538190215,0.0
7,9,22,1,16.080710717284433,0.0
7,9,23,1,15.221258337508532,0.0
7,10,0,1,14.733490939451983,0.0
7,10,1,1,14.216957531491301,0.0
7,10,2,1,13.970842260375617,0.0
7,10,3,1,13.58996677069395,0.0
7,10,4,1,13.42007227163495,0.0
7,10,5,1,13.404313530371567,0.0
7,10,6,1,14.5068074763819,0.0
7,10,7,1,15.427114496687567,0.0
7,10,8,1,16.236361941414415,0.0
7,10,9,1,17.689987961786034,0.0
7,10,10,1,18.455430423919832,0.0
7,10,11,1,19.627644208133365,0.0
7,10,12,1,20.544591062199085,0.0
7,10,13,1,21.621687208120832,0.0
7,10,14,1,22.6038485993412,0.0
7,10,15,1,22.848304358914817,0.0
7,10,16,1,22.81450803250415,0.0
7,10,17,1,22.908100320423483,0.0
7,10,18,1,22.5654946732852,0.0
7,10,19,1,21.417941869100332,0.0
7,10,20,1,20.49328394840645,0.0
7,10,21,1,19.736850708391916,0.0
7,10,22,1,18.911745541849665,0.0
7,10,23,1,18.0150227061737,0.0
7,11,0,0,17.352956894900036,0.0
7,11,1,0,16.999475900624134,0.0
7,11,2,0,16.453896701750015,0.0
7,11,3,0,15.831949653732869,0.0
7,11,4,0,15.911166237817982,0.0
7,11,5,0,16.341523684745866,0.0
7,11,6,0,16.88913062707748,0.0
7,11,7,0,17.70317002147955,0.0
7,11,8,0,18.631575339470718,0.0
7,11,9,0,19.716689609654136,0.0
7,11,10,0,20.7918928517624,0.0
7,11,11,0,21.810195771098066,0.0
7,11,12,0,22.341973825372236,0.0
7,11,13,0,23.916071332615534,0.0
7,11,14,0,24.756099541959316,0.0
7,11,15,0,25.4535287854801,0.0
7,11,16,0,25.390341102082868,0.0
7,11,17,0,25.107775316783332,0.0
7,11,18,0,24.367141382926366,0.0
7,11,19,0,23.480962607671916,0.0
7,11,20,0,22.102301049564065,0.0
7,11,21,0,20.951351431630016,0.0
7,11,22,0,20.62234835037088,0.0
7,11,23,0,19.913226738456768,0.0
7,12,0,0,18.58888603576895,0.0
7,12,1,0,17.869045038528537,0.0
7,12,2,0,17.1891538792637,0.0
7,12,3,0,16.5112062439302,0.0
7,12,4,0,16.169691764700634,0.0
7,12,5,0,16.364324009167216,0.0
7,12,6,0,17.479710014224732,0.0
7,12,7,0,18.946492722414668,0.0
7,12,8,0,20.818346194392834,0.0
7,12,9,0,22.094855948530935,0.0
7,12,10,0,24.0669498241526,0.0
7,12,11,0,25.871277768407666,0.0
7,12,12,0,26.9785911268963,0.0
7,12,13,0,28.15571464978888,0.0
7,12,14,0,29.129742811984453,0.0
7,12,15,0,30.5694784147805,0.0
7,12,16,0,29.75208979649355,0.0
7,12,17,0,29.390278033485163,0.0
7,12,18,0,28.56187790798685,0.0
7,12,19,0,27.25587713305545,0.0
7,12,20,0,26.20669179152257,0.0
7,12,21,0,24.9660694612292,0.0
7,12,22,0,24.050931348790737,0.0
7,12,23,0,23.575994616649,0.0
7,13,0,0,23.060841851763566,0.0
7,13,1,0,22.095032605761602,0.0
7,13,2,0,21.5175953167978,0.0
7,13,3,0,21.6070036537415,0.0
7,13,4,0,21.60572731605555,0.0
7,13,5,0,21.800328399250564,0.0
7,13,6,0,22.152165919231866,0.0
7,13,7,0,23.082450547879134,0.0
7,13,8,0,24.166364686457218,0.0
7,13,9,0,25.201001578827118,0.0
7,13,10,0,26.07021479857008,0.0
7,13,11,0,27.942284714233782,0.0
7,13,12,0,28.654069636087968,0.0
7,13,13,0,28.896140896149983,0.0
7,13,14,0,29.123418124958402,0.0
7,13,15,0,28.247844255774268,0.0
7,13,16,0,27.03010874163883,0.0
7,13,17,0,25.702865112055097,0.0
7,13,18,0,24.1314065702897,0.0
7,13,19,0,23.9075226568966,0.0
7,13,20,0,22.8645779521849,0.0
7,13,21,0,21.933474520332467,0.0
7,13,22,0,21.391399865411586,0.0
7,13,23,0,20.727205595623868,0.0
7,14,0,0,19.681493985840564,0.0
7,14,1,0,19.159439245092667,0.0
7,14,2,0,18.753044915762164,0.0
7,14,3,0,18.19367996181325,0.0
7,14,4,0,17.81768519565025,0.0
7,14,5,0,17.86285385470075,0.0
7,14,6,0,17.995565094097568,0.0
7,14,7,0,18.724743294348016,0.0
7,14,8,0,19.543822602945514,0.0
7,14,9,0,20.586619860457265,0.0
7,14,10,0,21.586431159552884,0.0
7,14,11,0,23.110695313086534,0.0
7,14,12,0,23.700562898545346,0.0
7,14,13,0,23.988625974252752,0.0
7,14,14,0,24.005257903452847,0.0
7,14,15,0,23.770546741244132,0.0
7,14,16,0,24.21511975481315,0.0
7,14,17,0,23.56642641235035,0.0
7,14,18,0,22.438411312116134,0.0
7,14,19,0,21.036397125139484,0.0
7,14,20,0,19.45623566541875,0.0
7,14,21,0,18.382048425748433,0.0
7,14,22,0,17.135529721347215,0.0
7,14,23,0,16.281457799933467,0.0
7,15,0,0,15.48972896209365,0.0
7,15,1,0,14.976995436101618,0.0
7,15,2,0,14.655657266051334,0.0
7,15,3,0,14.388050383002849,0.0
7,15,4,0,13.99768158447025,0.0
7,15,5,0,13.488169067786316,0.0
7,15,6,0,14.246946595258533,0.0
7,15,7,0,15.929548962565983,0.0
7,15,8,0,16.732958320352466,0.0
7,15,9,0,17.75851365236692,0.0
7,15,10,0,18.784709667556466,0.0
7,15,11,0,20.619734590656932,0.0
7,15,12,0,20.79507101141575,0.0
7,15,13,0,22.11130815467665,0.0
7,15,14,0,22.95086205967063,0.0
7,15,15,0,23.2485853673755,0.0
7,15,16,0,23.312244664545947,0.0
7,15,17,0,23.186256254386848,0.0
7,15,18,0,22.35197490089003,0.0
7,15,19,0,21.357120539898734,0.0
7,15,20,0,20.178244611284583,0.0
7,15,21,0,19.281942761203165,0.0
7,15,22,0,17.880057890156767,0.0
7,15,23,0,16.09227104851192,0.0
7,16,0,1,15.241855441233882,0.0
7,16,1,1,14.678959195574416,0.0
7,16,2,1,14.476155715834034,0.0
7,16,3,1,13.659367921661334,0.0
7,16,4,1,13.185490181071083,0.0
7,16,5,1,13.8620525400018,0.0
7,16,6,1,15.8511367611396,0.0
7,16,7,1,17.525885100249997,0.0
7,16,8,1,18.69090644771445,0.0
7,16,9,1,19.965405629989416,0.0
7,16,10,1,20.928778239088434,0.0
7,16,11,1,22.123042160145385,0.0
7,16,12,1,22.8900655958662,0.0
7,16,13,1,23.649142983158168,0.0
7,16,14,1,23.993264970894916,0.0
7,16,15,1,24.178270428475447,0.0
7,16,16,1,24.076456812607983,0.0
7,16,17,1,23.68322289565438,0.0
7,16,18,1,22.75438182404235,0.0
7,16,19,1,21.32215090301357,0.0
7,16,20,1,20.248908154447502,0.0
7,16,21,1,18.83221788789565,0.0
7,16,22,1,18.03074445800885,0.0
7,16,23,1,17.725506289161185,0.0
7,17,0,1,17.0960546395492,0.0
7,17,1,1,16.511682502449748,0.0
7,17,2,1,15.9225490937286,0.0
7,17,3,1,15.329424512698965,0.0
7,17,4,1,14.947664588076433,0.0
7,17,5,1,14.890578717417817,0.0
7,17,6,1,15.591578096216901,0.0
7,17,7,1,16.942409821488152,0.0
7,17,8,1,18.506139537698648,0.0
7,17,9,1,19.740770661664634,0.0
7,17,10,1,21.12521465341195,0.0
7,17,11,1,22.9222720400801,0.0
7,17,12,1,24.34997325555457,0.0
7,17,13,1,25.297036829099515,0.0
7,17,14,1,27.353250413068583,0.0
7,17,15,1,27.866631112196483,0.0
7,17,16,1,27.442565152907335,0.0
7,17,17,1,27.123125917691684,0.0
7,17,18,1,26.417675118333083,0.0
7,17,19,1,25.43796327440943,0.0
7,17,20,1,24.208192625752883,0.0
7,17,21,1,23.01410417805923,0.0
7,17,22,1,21.956377252380985,0.0
7,17,23,1,20.5695194063597,0.0
7,18,0,0,20.043350155947902,0.0
7,18,1,0,18.581077542636965,0.0
7,18,2,0,17.382117438231568,0.0
7,18,3,0,16.409709621369853,0.0
7,18,4,0,15.575976147825733,0.0
7,18,5,0,15.614041445497383,0.0
7,18,6,0,17.133148729126617,0.0
7,18,7,0,19.739434711258514,0.0
7,18,8,0,22.929243005580947,0.0
7,18,9,0,25.597181442685766,0.0
7,18,10,0,27.50147864027835,0.0
7,18,11,0,29.437366770018247,0.0
7,18,12,0,30.81463461537405,0.0
7,18,13,0,31.9098471630426,0.0
7,18,14,0,33.701281558437316,0.0
7,18,15,0,34.3563730607252,0.0
7,18,16,0,34.2575352116442,0.0
7,18,17,0,33.97437336336481,0.0
7,18,18,0,32.8089071223832,0.0
7,18,19,0,30.902559042976986,0.0
7,18,20,0,28.817332805635917,0.0
7,18,21,0,26.440559032750418,0.0
7,18,22,0,24.1554358961781,0.0
7,18,23,0,22.93971844911913,0.0
7,19,0,0,21.886318907709835,0.0
7,19,1,0,20.853887974364234,0.0
7,19,2,0,20.406115421837516,0.0
7,19,3,0,19.629208790093134,0.0
7,19,4,0,18.98456335586325,0.0
7,19,5,0,18.908343732715316,0.0
7,19,6,0,20.495845834567533,0.0
7,19,7,0,23.083341964295283,0.0
7,19,8,0,26.686865950994086,0.0
7,19,9,0,29.2510033952578,0.0
7,19,11,0,34.48349276436125,0.0
7,19,12,0,36.02970442153042,0.0
7,19,13,0,37.07683675978752,0.0
7,19,14,0,39.069820987990745,0.0
7,19,15,0,38.98998236172705,0.0
7,19,16,0,38.57094138420515,0.0
7,19,17,0,37.766512632968535,0.0
7,19,18,0,36.52311427159582,0.0
7,19,19,0,34.4035077383977,0.0
7,19,20,0,32.07065598012793,0.0
7,19,21,0,29.813407023481833,0.0
7,19,22,0,28.428603682016263,0.0
7,19,23,0,27.119935687609768,0.0
7,20,0,0,25.928890076490465,0.0
7,20,1,0,24.945319547175966,0.0
7,20,2,0,24.1172291714672,0.0
7,20,3,0,23.407431261302367,0.0
7,20,4,0,22.710500699317603,0.0
7,20,5,0,22.236405973439915,0.0
7,20,6,0,22.747521794632135,0.0
7,20,7,0,23.267846392149067,0.0
7,20,8,0,23.860530870725253,0.0
7,20,9,0,23.1517598097111,0.0
7,20,10,0,22.166688147322517,0.001
7,20,11,0,23.251916568820366,0.0
7,20,12,0,24.929313532888454,0.0
7,20,13,0,24.444166581449466,0.002
7,20,14,0,24.205824796034534,0.0
7,20,15,0,24.39507122089307,0.0
7,20,16,0,23.97187158009358,0.0
7,20,17,0,23.27690991285265,0.0
7,20,18,0,21.950212553069985,0.0
7,20,19,0,20.119321490143914,0.003
7,20,20,0,19.340544734335282,0.0
7,20,21,0,18.80542285295945,0.0
7,20,22,0,18.929935746607118,0.0
7,20,23,0,18.6550275385783,0.0
7,21,0,0,18.313523687085,0.0
7,21,1,0,18.255035038363264,0.0
7,21,2,0,18.134780888340433,0.0
7,21,3,0,18.0954144200966,0.0
7,21,4,0,18.005497098203183,0.0
7,21,5,0,18.2522587041553,0.0
7,21,6,0,18.57960827034415,0.002
7,21,7,0,18.283884065436535,0.015
7,21,8,0,18.052527827149586,0.002
7,21,9,0,18.109553497052367,0.002
7,21,10,0,17.7930464784349,0.001
7,21,11,0,17.8884551374537,0.0
7,21,12,0,18.451790541793983,0.0
7,21,13,0,18.109773374728967,0.002
7,21,14,0,18.147238315094665,0.0
7,21,15,0,18.410711051438785,0.0
7,21,16,0,18.80148709574815,0.0
7,21,17,0,18.8395564122059,0.0
7,21,18,0,18.5514792934677,0.0
7,21,19,0,18.18341488770447,0.0
7,21,20,0,18.075171283692033,0.0
7,21,21,0,17.904393910632617,0.0
7,21,22,0,17.49406370066433,0.0
7,21,23,0,16.927810519292752,0.0
7,22,0,0,16.374840846628484,0.0
7,22,1,0,15.704467011334101,0.0
7,22,2,0,15.423450026091933,0.0
7,22,3,0,15.3094761978182,0.0
7,22,4,0,15.205092649526234,0.0
7,22,5,0,15.26365231427845,0.0
7,22,6,0,15.993756309256616,0.0
7,22,7,0,17.3459341130166,0.0
7,22,8,0,18.29706330177495,0.0
7,22,9,0,19.017575932691884,0.0
7,22,10,0,19.909438870702317,0.0
7,22,11,0,20.813773331932882,0.0
7,22,12,0,21.631968345848616,0.0
7,22,13,0,22.29737106231805,0.0
7,22,14,0,22.826610512948182,0.0
7,22,15,0,22.64097013853193,0.0
7,22,16,0,22.097761704849702,0.0
7,22,17,0,21.55652614941452,0.0
7,22,18,0,21.00433975244785,0.0
7,22,19,0,19.549165412600285,0.002
7,22,20,0,19.085646994988334,0.0
7,22,21,0,18.51732607367185,0.0
7,22,22,0,17.771966999383135,0.0
7,22,23,0,17.054003456927283,0.0
7,23,0,1,16.714903579800882,0.0
7,23,1,1,16.459571802572118,0.0
7,23,2,1,16.0035319210163,0.0
7,23,3,1,15.649615457087966,0.0
7,23,4,1,15.205126032384984,0.0
7,23,5,1,15.083214301746048,0.0
7,23,6,1,15.659747663761033,0.0
7,23,7,1,16.83734603723305,0.0
7,23,8,1,18.22277528192293,0.0
7,23,9,1,19.8079019895032,0.0
7,23,10,1,21.365535657194133,0.0
7,23,11,1,23.066229837547116,0.0
7,23,12,1,24.21812438729575,0.0
7,23,13,1,25.29502690149957,0.0
7,23,14,1,26.1582757256672,0.0
7,23,15,1,26.139233859675667,0.0
7,23,16,1,26.614073112442284,0.0
7,23,17,1,26.39146840641575,0.0
7,23,18,1,25.41303814509895,0.0
7,23,19,1,24.56588976499442,0.0
7,23,20,1,23.655099096678217,0.0
7,23,21,1,22.59885161894655,0.0
7,23,22,1,21.12441227650335,0.0
7,23,23,1,20.097052107654832,0.0
7,24,0,1,19.639801366135014,0.0
7,24,1,1,18.74723319444563,0.0
7,24,2,1,17.682452960621834,0.0
7,24,3,1,17.0858615889912,0.0
7,24,4,1,16.850708761196234,0.0
7,24,5,1,16.71019944040857,0.0
7,24,6,1,17.723423071222367,0.0
7,24,7,1,20.007964866130216,0.0
7,24,8,1,21.743240125290047,0.0
7,24,9,1,23.809427376906516,0.0
7,24,10,1,25.537246473907615,0.0
7,24,11,1,27.057763231812164,0.0
7,24,12,1,28.200195657988417,0.0
7,24,13,1,29.479529238814816,0.0
7,24,14,1,31.0444956472309,0.0
7,24,15,1,31.70452779931833,0.0
7,24,16,1,31.54572080981615,0.0
7,24,17,1,31.210416771372365,0.0
7,24,18,1,30.323592616669135,0.0
7,24,19,1,28.762433717465637,0.0
7,24,20,1,27.367660293653447,0.0
7,24,21,1,26.020709697865353,0.0
7,24,22,1,24.679726414853917,0.0
7,24,23,1,23.65033166779335,0.0
7,25,0,0,22.70382449340703,0.0
7,25,1,0,21.932650576065566,0.0
7,25,2,0,21.235370930671298,0.0
7,25,3,0,20.917984518399702,0.0
7,25,4,0,20.88488135869705,0.0
7,25,5,0,21.18496221576463,0.0
7,25,6,0,21.551190379027116,0.0
7,25,7,0,21.449320322846315,0.0
7,25,8,0,22.3268618237213,0.0
7,25,9,0,23.076364677218166,0.0
7,25,10,0,23.85851343951897,0.0
7,25,11,0,24.032573127862502,0.0
7,25,12,0,22.71970108867637,0.0
7,25,13,0,23.27056783629955,0.0
7,25,14,0,24.14294427352175,0.0
7,25,15,0,24.559716765728968,0.0
7,25,16,0,24.270167702242517,0.0
7,25,17,0,23.59013323088645,0.0
7,25,18,0,22.593064801964484,0.0
7,25,19,0,21.869632215311768,0.0
7,25,20,0,21.06398689313075,0.0
7,25,21,0,20.332669946246018,0.0
7,25,22,0,19.412945858548635,0.0
7,25,23,0,18.439251947243886,0.0
7,26,0,0,17.624871231574616,0.0
7,26,1,0,17.319207198411515,0.0
7,26,2,0,17.55094647561485,0.0
7,26,3,0,17.70010752574105,0.0
7,26,4,0,17.669451966297583,0.0
7,26,5,0,17.53252314262303,0.0
7,26,6,0,17.617387092010052,0.0
7,26,7,0,18.85577656350035,0.0
7,26,8,0,18.907115577292,0.0
7,26,9,0,19.29905545754122,0.0
7,26,10,0,20.375313895124098,0.0
7,26,11,0,21.109753328174534,0.0
7,26,12,0,20.62130680461028,0.0
7,26,13,0,20.44047929440372,0.0
7,26,14,0,20.148517750131933,0.0
7,26,15,0,19.437171214973933,0.0
7,26,16,0,19.748564468620952,0.0
7,26,17,0,19.727580420965868,0.0
7,26,18,0,19.403646162081085,0.0
7,26,19,0,18.78045362974157,0.0
7,26,20,0,18.135714361882165,0.0
7,26,21,0,17.77195531115565,0.0
7,26,22,0,17.281706757340118,0.0
7,26,23,0,16.376583790968766,0.0
7,27,0,0,15.576308474400216,0.0
7,27,1,0,14.714366739105282,0.0
7,27,2,0,14.202705549099832,0.0
7,27,3,0,13.67514269342005,0.0
7,27,4,0,13.514338720853297,0.0
7,27,5,0,13.513717644102115,0.0
7,27,6,0,14.204064875520816,0.0
7,27,7,0,15.468188098318416,0.0
7,27,8,0,16.68563013112275,0.0
7,27,9,0,17.70807560102525,0.0
7,27,10,0,18.38486789748785,0.0
7,27,11,0,19.867954316996748,0.0
7,27,12,0,19.897891715880117,0.0
7,27,13,0,20.143107870907865,0.0
7,27,14,0,21.384632708811566,0.0
7,27,15,0,21.038980158827783,0.0
7,27,16,0,21.1158332500824,0.0
7,27,17,0,21.48308727499075,0.0
7,27,18,0,20.8813944968431,0.0
7,27,19,0,20.171364170638352,0.0
7,27,20,0,18.931453531414718,0.0
7,27,21,0,18.205388619634334,0.0
7,27,22,0,17.91599737940835,0.0
7,27,23,0,17.134167671211433,0.0
7,28,0,0,16.683437526359516,0.0
7,28,1,0,15.978833261035218,0.0
7,28,2,0,15.369676699123517,0.0
7,28,3,0,14.998131826747931,0.0
7,28,4,0,14.695401112638017,0.0
7,28,5,0,14.634488213106534,0.0
7,28,6,0,14.96877171571015,0.0
7,28,7,0,16.155205170201032,0.0
7,28,8,0,17.7538588898935,0.0
7,28,9,0,19.30089870654052,0.0
7,28,10,0,20.8433519563152,0.0
7,28,11,0,22.4526244670088,0.0
7,28,12,0,22.829976562419418,0.0
7,28,13,0,23.740803959712036,0.0
7,28,14,0,24.391162469432885,0.0
7,28,15,0,23.91053863664418,0.0
7,28,16,0,23.604728342215335,0.0
7,28,17,0,23.28950602974075,0.0
7,28,18,0,22.627381766704385,0.0
7,28,19,0,22.035511948731198,0.0
7,28,20,0,21.403058855159017,0.0
7,28,21,0,20.751359699890234,0.0
7,28,22,0,20.271160168894983,0.0
7,28,23,0,19.799497639591667,0.0
7,29,0,0,18.98080054502095,0.0
7,29,1,0,18.010293390650332,0.0
7,29,2,0,17.6755633916419,0.0
7,29,3,0,16.598161425196214,0.0
7,29,4,0,15.926219330252666,0.0
7,29,5,0,15.772333915972885,0.0
7,29,6,0,16.256922662358566,0.0
7,29,7,0,17.047840299046083,0.0
7,29,8,0,18.605336685435333,0.0
7,29,9,0,20.530452057069265,0.0
7,29,10,0,22.334791822582048,0.0
7,29,11,0,23.654671182756584,0.0
7,29,12,0,23.89897942842175,0.0
7,29,13,0,24.924221966334517,0.0
7,29,14,0,25.55455687684278,0.0
7,29,15,0,25.304753115575597,0.0
7,29,16,0,25.85980194121328,0.0
7,29,17,0,25.54657177571038,0.0
7,29,18,0,24.602984370650333,0.0
7,29,19,0,22.63060532519712,0.0
7,29,20,0,21.182557929097282,0.0
7,29,21,0,19.6864796515988,0.0
7,29,22,0,18.75548999431975,0.0
7,29,23,0,18.07259474862777,0.0
7,30,0,1,17.036861577922718,0.0
7,30,1,1,16.677079386572434,0.0
7,30,2,1,15.987605557187534,0.0
7,30,3,1,15.267482699614034,0.0
7,30,4,1,15.153544623817268,0.0
7,30,5,1,15.071780002503283,0.0
7,30,6,1,15.8264439191689,0.0
7,30,7,1,17.15448160799075,0.0
7,30,8,1,18.250730611132333,0.0
7,30,9,1,20.058750708480385,0.0
7,30,10,1,21.912490212481753,0.0
7,30,11,1,23.664056229092136,0.0
7,30,12,1,24.424909868144898,0.0
7,30,13,1,25.50712629199393,0.0
7,30,14,1,25.5523638565689,0.0
7,30,15,1,26.017968781806882,0.0
7,30,16,1,26.225736244984002,0.0
7,30,17,1,25.67133272119723,0.0
7,30,18,1,25.250159610431833,0.0
7,30,19,1,23.8957903733734,0.0
7,30,20,1,22.75094484200395,0.0
7,30,21,1,21.35616324555093,0.0
7,30,22,1,21.218511575459335,0.0
7,30,23,1,20.8689614438404,0.0
7,31,0,1,20.615636426067617,0.0
7,31,1,1,19.623176176586767,0.0
7,31,2,1,18.897176594271215,0.0
7,31,3,1,18.50530927562387,0.0
7,31,4,1,18.2103281485974,0.0
7,31,5,1,18.325126779506515,0.0
7,31,6,1,18.80442232192975,0.0
7,31,7,1,19.64218376251537,0.0
7,31,8,1,20.622946091626385,0.0
7,31,9,1,22.291727023006032,0.0
7,31,10,1,23.402319818982402,0.0
7,31,11,1,24.173029547851836,0.0
7,31,12,1,24.06023778068565,0.0
7,31,13,1,24.350023678400916,0.0
7,31,14,1,24.58925370305835,0.0
7,31,15,1,24.587465834151402,0.0
7,31,16,1,24.220276156756466,0.0
7,31,17,1,23.967281236976984,0.0
7,31,18,1,22.98896201548297,0.0
7,31,19,1,22.238384993228166,0.0
7,31,20,1,21.755782835836516,0.0
7,31,21,1,21.414212469744466,0.0
7,31,22,1,21.110892571147435,0.0
7,31,23,1,20.897420235351948,0.0
8,1,0,0,20.649593934695385,0.0
8,1,1,0,20.29748215209408,0.0
8,1,2,0,20.12280916965115,0.0
8,1,3,0,19.890692367168267,0.0
8,1,4,0,19.1460204250797,0.0
8,1,5,0,18.604560360151666,0.0
8,1,6,0,18.97021467978075,0.0
8,1,7,0,19.54336093827123,0.0
8,1,8,0,20.255293508710583,0.0
8,1,9,0,21.061465429052983,0.0
8,1,10,0,21.8861858289111,0.0
8,1,11,0,23.107387557594,0.0
8,1,12,0,23.856457859955967,0.0
8,1,13,0,24.464157218220834,0.0
8,1,14,0,25.39898413976903,0.0
8,1,15,0,26.072745600657218,0.0
8,1,16,0,25.969138839895166,0.0
8,1,17,0,25.66409040477645,0.0
8,1,18,0,24.770376149122637,0.0
8,1,19,0,23.505509297076514,0.0
8,1,20,0,22.55406347250742,0.0
8,1,21,0,21.46644130761335,0.0
8,1,22,0,20.977886683140117,0.0
8,1,23,0,20.099075819724867,0.0
8,2,0,0,19.341242721613984,0.0
8,2,1,0,18.898232014064384,0.0
8,2,2,0,18.6856687250515,0.0
8,2,3,0,18.127613166036316,0.0
8,2,4,0,17.209511862598266,0.0
8,2,5,0,17.621954689999132,0.0
8,2,6,0,18.261443497797885,0.0
8,2,7,0,19.445780275789648,0.0
8,2,8,0,20.837235188019864,0.0
8,2,9,0,22.746279811000182,0.0
8,2,10,0,24.162418486516998,0.0
8,2,11,0,25.291326493091418,0.0
8,2,12,0,26.14996016465,0.0
8,2,13,0,26.75118821604063,0.0
8,2,14,0,27.820460790853364,0.0
8,2,15,0,28.620030009616553,0.0
8,2,16,0,28.96851313525355,0.0
8,2,17,0,28.90202854491665,0.0
8,2,18,0,27.669045469781533,0.0
8,2,19,0,26.737335008662452,0.0
8,2,20,0,25.685135680789998,0.0
8,2,21,0,24.5410661929708,0.0
8,2,22,0,23.555981828428433,0.0
8,2,23,0,22.208160414573783,0.0
8,3,0,0,21.081336326795935,0.0
8,3,1,0,20.35529600224203,0.0
8,3,2,0,19.860637940267065,0.0
8,3,3,0,19.286408735671966,0.0
